"opp","biopharm","ustwin","patus","patgsgr","year","ncit","ncountry","nclaims"
0,0,1,0,0,1995,2,3,9
0,0,0,1,0,1996,0,5,13
1,1,0,1,0,1994,1,13,14
1,0,0,0,1,1996,0,15,12
0,0,1,0,0,1996,0,3,16
0,0,1,0,1,1997,0,5,4
0,0,1,0,0,1996,3,3,7
0,1,1,0,1,1995,1,14,11
1,1,1,0,1,1994,0,10,9
0,0,0,0,0,1996,0,3,3
1,0,0,0,1,1995,1,7,6
0,0,1,0,0,1995,0,3,14
0,0,1,0,0,1996,0,1,15
0,0,1,0,0,1995,2,2,8
0,0,1,1,0,1995,1,1,9
1,1,1,0,1,1995,1,13,13
1,0,1,0,0,1995,1,2,2
1,1,0,0,0,1995,0,16,10
1,1,0,0,1,1995,0,15,12
1,0,1,0,0,1995,0,6,3
0,0,0,0,0,1995,0,6,1
0,0,1,0,0,1996,0,4,7
1,0,1,0,1,1995,1,4,8
0,1,0,0,1,1995,0,13,12
1,1,0,0,0,1994,1,16,10
0,0,1,0,0,1995,0,3,6
0,0,0,0,1,1996,0,1,12
0,0,1,1,0,1995,5,5,22
0,0,1,0,0,1996,0,3,5
1,1,1,1,0,1996,0,16,17
1,1,1,0,0,1995,0,11,13
1,1,0,0,1,1997,0,15,12
1,1,0,0,1,1996,0,14,3
0,0,0,0,1,1995,1,4,5
0,0,0,0,0,1995,2,4,6
0,0,1,0,0,1996,0,4,7
1,0,1,0,0,1996,7,3,6
0,0,1,0,0,1995,3,3,7
0,0,1,0,1,1994,0,4,6
0,0,0,0,0,1994,5,16,6
1,1,1,0,0,1995,0,4,13
0,0,1,0,1,1996,0,5,19
1,0,0,0,1,1996,3,13,14
0,0,1,0,1,1995,1,13,15
1,0,1,1,0,1995,6,4,25
0,1,0,1,0,1996,1,16,16
0,0,1,0,1,1995,2,5,14
0,0,0,0,1,1997,0,10,8
0,0,1,0,0,1995,1,3,12
0,0,1,0,0,1997,0,3,10
0,0,0,0,0,1996,0,1,13
0,0,1,0,0,1996,2,3,4
0,0,1,1,0,1996,1,5,10
1,0,1,0,1,1996,3,6,12
0,0,1,0,0,1995,0,3,3
0,0,0,0,1,1997,1,5,9
1,1,0,0,1,1995,1,16,10
0,1,1,0,1,1995,0,16,11
0,0,1,0,0,1995,1,3,4
0,1,0,0,1,1994,0,15,12
0,1,1,0,1,1995,0,15,15
1,1,1,0,0,1995,0,14,8
1,1,0,0,0,1995,1,12,11
1,0,0,0,1,1996,0,15,9
1,0,0,0,1,1997,1,15,8
0,0,0,0,0,1996,0,3,24
1,1,1,0,0,1996,0,3,10
1,1,0,1,0,1996,2,16,29
0,0,1,0,1,1995,1,7,7
0,0,0,0,1,1994,0,4,6
0,1,1,0,1,1996,2,12,6
0,0,1,0,0,1996,1,3,6
0,0,1,0,0,1997,0,2,7
0,0,1,1,0,1994,0,3,14
1,1,0,0,1,1995,0,17,18
0,0,1,0,0,1995,0,1,17
0,0,1,0,1,1995,0,7,19
1,1,1,0,0,1995,0,13,6
0,0,1,0,0,1996,0,2,14
0,1,0,0,0,1996,0,13,5
1,1,0,0,0,1996,0,4,16
0,0,1,1,0,1995,0,3,5
1,1,1,1,0,1995,0,15,3
1,0,1,0,1,1997,0,4,8
0,0,1,0,0,1995,0,3,3
0,0,1,0,0,1996,0,3,11
0,0,0,0,1,1997,0,9,23
0,0,1,0,0,1996,0,4,13
1,0,1,0,0,1995,0,4,17
1,1,0,0,1,1995,1,12,12
0,1,0,0,0,1995,2,10,29
0,0,0,0,0,1995,0,5,8
1,1,0,0,1,1994,0,10,13
1,1,0,0,1,1994,0,16,13
1,0,0,0,0,1996,0,3,28
0,1,1,0,0,1995,0,11,6
0,0,1,0,0,1995,1,5,7
0,1,0,0,0,1996,1,15,26
0,1,1,1,0,1995,0,17,14
0,0,1,0,0,1995,0,4,8
0,0,1,0,0,1997,1,15,12
1,1,1,0,1,1995,0,14,8
0,0,0,1,0,1996,0,2,10
1,0,0,1,0,1997,6,5,10
0,0,1,1,0,1995,4,4,5
1,1,0,0,1,1995,0,8,35
0,0,0,1,0,1996,4,3,19
0,0,1,1,0,1997,0,3,8
0,0,0,0,0,1996,0,5,7
0,0,1,1,0,1996,0,3,10
0,1,0,1,0,1996,1,16,22
0,0,0,1,0,1997,0,3,6
0,1,1,0,0,1996,0,16,11
1,0,0,0,0,1996,5,3,15
0,1,1,1,0,1996,0,13,10
0,0,1,1,0,1996,0,4,9
1,1,0,1,0,1995,1,15,13
0,0,0,1,0,1996,2,3,10
0,1,1,0,0,1996,1,3,7
0,0,1,1,0,1995,1,4,6
0,1,1,0,0,1995,0,16,6
0,0,0,0,0,1996,1,15,41
0,0,1,1,0,1997,0,3,10
0,0,1,0,0,1996,0,3,7
0,0,1,0,0,1996,1,3,9
0,0,1,1,0,1996,1,3,26
1,0,0,1,0,1996,0,3,15
0,0,1,0,0,1996,1,4,8
0,0,0,1,0,1997,2,13,7
0,1,1,0,0,1996,1,3,6
1,1,0,1,0,1997,2,13,22
0,0,1,0,0,1996,0,3,22
0,1,0,1,0,1996,1,16,19
0,0,1,0,1,1996,0,4,10
0,0,1,1,0,1997,0,3,13
1,1,0,0,1,1994,3,16,10
1,0,0,0,0,1996,0,17,22
0,1,1,1,0,1994,2,7,7
0,1,1,0,1,1997,0,6,15
1,0,0,1,0,1996,0,8,20
1,1,0,1,0,1996,3,16,27
0,0,1,1,0,1996,1,17,24
0,0,1,1,0,1996,0,4,11
1,1,0,1,0,1994,1,17,8
0,0,1,0,0,1997,0,3,5
0,1,0,1,0,1995,1,6,10
0,0,0,1,0,1996,2,4,12
0,0,0,1,0,1994,1,4,4
1,0,0,0,0,1997,0,3,11
0,1,1,0,1,1995,0,17,6
0,0,1,0,0,1995,3,3,3
0,0,1,0,1,1997,0,2,10
0,0,1,1,0,1996,0,4,3
0,1,1,0,0,1996,0,17,9
0,0,1,1,0,1997,1,4,33
0,0,1,1,0,1996,0,3,2
1,1,1,0,0,1995,1,16,15
0,1,0,0,0,1996,0,14,10
0,0,1,0,0,1995,0,8,9
0,0,1,0,0,1995,0,2,11
1,0,0,0,0,1996,1,6,4
0,0,0,0,0,1995,0,2,7
1,0,1,0,0,1995,0,3,10
1,0,0,0,0,1995,0,3,9
0,0,1,0,0,1996,2,3,7
0,0,1,0,0,1995,0,10,8
0,0,1,0,0,1996,0,3,9
1,0,0,0,0,1995,0,3,10
0,1,1,0,0,1994,0,12,6
0,0,0,0,0,1997,1,3,30
1,0,0,0,0,1996,0,11,7
0,1,0,0,0,1996,0,17,5
0,0,0,0,0,1995,0,8,5
0,0,1,0,0,1996,0,6,6
1,1,0,0,0,1996,0,12,31
1,0,1,0,0,1996,2,5,15
0,0,1,0,0,1996,1,2,22
0,0,1,1,0,1995,1,3,10
1,1,0,0,1,1997,0,16,10
0,0,1,0,1,1996,0,3,10
0,0,1,0,0,1995,0,4,7
0,0,1,0,0,1996,0,4,6
0,0,1,0,0,1995,0,4,14
0,1,1,0,0,1995,1,12,11
1,0,0,0,0,1996,0,12,9
0,1,0,0,0,1995,0,13,24
0,1,0,0,0,1994,0,14,10
1,1,0,1,0,1993,0,13,14
1,1,0,0,0,1994,0,9,6
1,1,1,0,0,1994,0,14,19
0,0,1,0,0,1994,2,5,6
0,0,1,0,0,1995,0,13,10
0,0,1,1,0,1996,0,4,14
1,1,0,1,0,1996,0,14,10
1,1,0,0,0,1996,0,15,20
1,1,0,0,1,1994,0,15,10
1,1,0,1,0,1994,0,5,16
1,1,0,0,1,1996,0,10,16
0,1,1,1,0,1995,0,14,36
1,1,1,0,0,1995,0,10,13
0,0,0,0,1,1994,0,9,10
0,0,1,0,0,1996,0,2,3
1,1,0,1,0,1996,0,9,5
1,1,1,1,0,1995,0,15,12
0,1,0,1,0,1995,0,14,7
1,1,0,1,0,1996,0,15,29
0,1,1,0,1,1994,0,15,32
0,1,0,0,0,1995,0,15,39
1,1,1,0,0,1996,0,15,31
1,1,0,1,0,1996,0,14,13
1,1,0,0,1,1995,0,14,25
0,0,1,0,0,1995,1,5,5
0,1,1,0,0,1995,2,5,5
0,0,0,1,0,1996,0,4,12
0,1,1,0,0,1996,0,4,3
1,1,1,0,0,1995,0,15,12
0,1,0,0,0,1996,0,15,9
0,1,1,0,1,1996,0,12,11
1,1,1,0,0,1995,0,15,12
0,1,1,0,1,1995,0,14,15
1,1,1,0,1,1996,0,14,18
1,0,1,0,0,1996,0,15,23
1,1,1,0,0,1997,5,15,1
1,1,1,1,0,1995,0,15,39
0,0,1,0,0,1994,0,5,9
0,0,1,0,1,1994,0,3,7
0,1,0,0,0,1995,0,15,12
0,1,1,0,0,1994,0,14,11
0,1,1,0,0,1996,0,6,23
0,1,0,1,0,1994,0,14,10
1,1,1,0,1,1995,0,14,12
1,1,0,0,1,1994,0,8,37
0,1,1,0,1,1996,0,5,14
0,0,1,0,0,1996,0,5,11
0,1,1,1,0,1996,0,15,32
0,0,1,0,0,1994,0,5,8
0,1,0,0,1,1996,0,7,17
0,0,1,1,0,1996,0,3,35
0,1,1,1,0,1996,0,15,13
1,1,1,1,0,1995,0,11,23
1,1,1,0,0,1996,0,15,12
1,1,0,1,0,1995,0,16,7
1,1,0,0,0,1995,0,15,20
1,1,0,0,0,1994,0,15,26
1,1,0,1,0,1995,0,16,7
0,0,1,0,1,1995,0,5,6
1,1,0,0,0,1996,0,15,26
0,1,0,1,0,1995,0,15,32
1,0,1,1,0,1996,0,6,24
1,1,0,0,0,1996,0,15,27
1,1,1,0,0,1996,0,15,19
0,0,1,0,1,1996,0,5,1
1,1,0,0,0,1996,0,15,6
1,1,0,0,0,1996,0,16,13
0,1,1,0,1,1994,0,11,8
1,1,0,1,0,1995,0,16,28
0,0,0,0,1,1994,0,11,4
1,1,0,0,1,1995,0,16,21
0,0,1,0,1,1995,0,4,15
1,1,0,0,1,1995,0,17,10
0,1,1,0,1,1996,0,16,20
1,1,0,0,0,1995,0,16,20
0,0,1,1,0,1996,0,4,13
1,1,1,0,1,1996,0,16,13
0,1,1,1,0,1995,0,16,13
1,1,1,0,0,1996,0,15,16
0,0,1,0,0,1996,0,11,5
1,1,0,0,0,1996,0,16,69
1,1,0,0,1,1995,0,17,7
0,0,0,0,0,1996,0,5,9
1,1,0,1,0,1996,0,16,81
0,1,0,1,0,1996,0,9,16
1,1,0,1,0,1996,0,16,24
0,1,0,0,1,1995,0,14,21
1,1,0,0,1,1994,0,17,16
0,1,1,0,1,1995,0,7,16
1,1,0,1,0,1995,0,16,23
0,1,0,1,0,1996,0,16,19
1,1,0,1,0,1995,0,11,13
1,1,1,0,1,1996,0,17,18
0,1,1,1,0,1996,0,16,5
0,0,1,0,1,1996,0,7,2
1,1,0,0,1,1994,0,17,7
0,0,1,0,1,1996,1,5,5
1,1,1,0,1,1997,4,17,13
0,1,1,0,0,1995,0,15,4
0,1,0,0,0,1995,3,17,12
0,0,0,0,1,1994,0,5,28
1,0,0,0,1,1997,0,7,8
0,0,1,0,0,1996,4,3,12
0,1,1,0,1,1997,0,9,4
0,0,0,0,1,1996,0,5,11
1,0,0,0,1,1996,0,12,2
1,0,1,0,0,1995,0,3,9
1,1,1,0,1,1995,0,5,10
1,1,0,1,0,1996,0,11,14
1,1,0,1,0,1996,1,11,13
1,1,0,0,1,1996,1,16,16
0,0,1,1,0,1996,0,3,5
0,0,1,0,0,1997,1,4,30
1,1,1,1,0,1996,0,12,18
1,0,1,0,1,1995,2,16,32
0,0,0,0,1,1996,0,8,29
1,1,0,0,0,1996,2,17,14
1,0,1,1,0,1995,0,5,10
0,1,1,1,0,1995,0,5,18
0,0,1,0,0,1995,1,4,3
0,0,0,0,1,1996,0,7,22
0,1,1,0,0,1997,0,17,7
1,1,1,0,1,1995,0,16,19
1,0,1,0,0,1997,0,3,12
0,0,1,0,1,1997,0,3,36
1,0,1,0,0,1996,0,7,8
0,0,1,0,1,1997,0,3,9
0,0,1,0,1,1996,2,4,10
0,1,0,1,0,1996,0,11,10
0,0,1,0,0,1996,4,4,6
0,0,1,0,1,1996,0,3,16
0,0,1,0,1,1996,1,4,9
1,1,0,0,1,1995,0,14,10
1,1,0,0,0,1994,0,13,18
0,0,1,0,0,1995,1,5,3
1,0,0,0,0,1995,0,3,1
0,0,1,1,0,1995,2,11,6
0,0,1,0,1,1995,0,8,12
0,0,0,0,0,1996,0,4,14
0,0,0,0,0,1997,0,4,13
1,1,0,1,0,1996,1,17,17
0,0,1,1,0,1995,1,7,18
1,1,1,1,0,1995,0,17,10
0,0,0,1,0,1996,0,9,15
1,0,0,1,0,1997,2,5,7
1,1,0,0,1,1994,0,5,10
0,0,1,0,0,1996,0,3,18
1,1,1,1,0,1996,0,9,13
0,1,1,1,0,1995,0,17,8
0,0,1,1,0,1996,0,6,9
0,0,1,1,0,1996,0,3,4
0,0,1,1,0,1996,0,5,3
1,1,0,0,0,1996,1,16,50
0,1,0,1,0,1997,23,16,5
0,1,0,0,0,1995,0,16,13
0,0,1,1,0,1997,0,4,22
1,0,1,1,0,1996,0,3,24
1,0,0,0,1,1996,6,5,20
1,0,1,0,0,1995,0,3,10
0,1,0,1,0,1996,1,16,11
1,0,1,0,0,1996,2,4,7
1,1,0,1,0,1997,0,17,11
1,1,1,0,0,1996,0,17,15
0,0,1,0,0,1995,3,4,5
0,1,0,0,0,1996,0,7,21
1,1,0,0,1,1996,2,17,18
0,0,1,0,0,1996,0,4,6
0,0,1,0,0,1996,0,4,7
0,0,1,0,0,1995,0,6,7
1,1,1,1,0,1995,0,12,8
1,1,0,1,0,1996,0,17,20
0,0,0,0,1,1996,0,6,9
1,1,0,0,0,1996,0,6,2
0,1,1,0,0,1995,0,4,13
0,1,1,0,1,1996,0,17,12
1,1,0,1,0,1996,0,17,21
0,1,1,1,0,1994,0,16,5
1,0,0,0,0,1996,0,4,5
1,0,0,1,0,1996,0,17,4
1,0,1,1,0,1996,0,17,16
1,1,0,1,0,1996,0,17,21
0,0,1,1,0,1997,0,17,13
1,0,1,0,1,1996,0,5,11
0,1,1,0,1,1996,0,15,12
1,1,0,0,0,1996,0,17,20
0,1,1,0,1,1996,0,16,10
0,0,0,0,0,1997,1,3,4
0,0,1,1,0,1995,0,3,16
0,1,1,0,0,1996,0,17,4
0,1,0,0,1,1995,0,7,2
1,1,1,0,0,1996,0,10,9
1,1,1,1,0,1996,0,17,33
1,0,1,0,1,1997,0,5,10
1,0,0,0,1,1995,0,8,16
0,0,0,0,1,1996,0,11,15
1,1,1,0,0,1996,0,16,10
0,1,0,0,1,1996,0,17,15
0,0,1,0,1,1996,0,17,20
1,1,0,1,0,1996,0,16,10
1,0,1,0,0,1996,0,5,3
0,0,1,0,0,1997,0,5,5
1,1,1,1,0,1995,0,12,16
0,0,1,0,1,1996,0,6,6
1,1,1,0,0,1996,0,16,8
1,1,1,0,1,1995,0,17,20
0,1,1,0,1,1996,0,17,9
1,1,1,0,1,1996,0,5,10
1,1,1,0,1,1995,0,16,10
1,1,1,0,1,1995,0,16,11
0,1,0,1,0,1996,0,3,20
1,1,1,1,0,1996,0,16,9
0,0,0,0,1,1996,0,10,5
1,1,0,0,0,1996,0,17,9
0,1,1,0,1,1997,0,17,10
1,1,0,0,1,1996,0,17,22
1,0,1,0,1,1997,0,14,5
0,1,0,0,1,1995,0,16,10
1,0,1,0,0,1996,0,6,11
1,1,0,1,0,1996,4,5,9
0,0,0,0,1,1997,1,9,6
0,1,1,0,0,1996,0,17,12
0,0,1,1,0,1996,2,3,11
1,0,1,0,1,1996,0,11,20
0,1,1,0,0,1996,0,7,2
1,0,1,0,0,1996,3,3,19
0,0,0,0,0,1996,1,3,25
1,1,0,0,1,1996,3,7,12
0,1,0,0,0,1996,0,7,9
1,0,0,0,1,1996,1,10,2
0,0,0,0,0,1996,1,6,6
1,1,1,1,0,1996,1,17,16
1,0,1,0,1,1996,0,5,6
1,0,1,0,0,1996,1,7,6
1,1,0,0,1,1995,0,12,13
0,1,0,1,0,1996,0,3,16
1,0,0,0,1,1995,0,9,8
0,0,1,0,0,1997,1,3,9
0,0,1,0,0,1996,1,2,37
0,0,0,1,0,1997,3,3,11
0,0,1,1,0,1996,0,3,19
1,1,1,0,1,1995,2,16,15
1,0,0,1,0,1996,0,3,3
1,1,0,0,1,1997,1,12,2
0,1,1,1,0,1996,0,17,17
0,0,1,1,0,1996,0,3,6
1,0,1,0,1,1995,0,8,4
0,0,0,0,1,1996,0,10,6
0,0,1,0,1,1995,0,11,21
0,0,0,0,1,1996,0,14,7
1,1,1,0,0,1996,0,8,20
1,1,1,0,0,1997,0,17,16
1,1,0,1,0,1996,0,17,17
1,1,0,1,0,1996,0,17,14
1,0,1,0,1,1996,0,17,19
1,1,1,0,1,1996,0,17,20
0,0,1,1,0,1996,0,4,26
1,0,0,0,1,1997,0,6,9
1,1,0,1,0,1996,0,17,50
1,0,1,0,1,1996,0,16,26
0,0,1,1,0,1997,0,3,23
0,0,1,1,0,1996,0,4,9
1,1,1,0,0,1996,0,17,32
1,0,1,1,0,1996,0,5,13
0,0,1,0,1,1997,0,17,9
1,0,1,0,1,1996,0,9,33
1,1,0,0,0,1996,0,17,53
1,1,0,0,1,1996,0,17,21
1,0,0,0,1,1997,0,6,16
1,0,1,1,0,1996,0,17,47
1,1,0,0,0,1996,0,17,39
0,0,0,0,0,1997,0,7,25
1,1,0,1,0,1996,0,16,11
0,0,0,1,0,1997,0,4,10
1,0,0,0,1,1996,0,17,28
1,1,0,0,0,1996,0,17,20
1,0,1,0,0,1997,0,5,8
1,0,1,0,1,1997,0,6,13
